asv	domain	dper	phylum	pper	class	cper	order	oper	family	fper	genus	gper
6b12a11ce3f0778a578588c587de8cc1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
2864447d2df390d208029d1702981c40	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.85	Lactobacillaceae	0.85	Limosilactobacillus	0.76
37b403994f55612447624d4cdb0e94fb	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
b2826ee929daf633de000605d81b0ba3	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
00626da4e2942fce383f719c8106a3bf	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
eee10e1f2ac163690fc52f9fa5d66e9c	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
0a845fe35d04d4a1fd500e718938d810	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
e3ffd0d0f50af1775b8f595ee8d9c42d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Moraxellaceae	1	Acinetobacter	1
c4b5d733f7befd66e9d895bf2967c69a	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.52	Listeriaceae	0.52	Listeria	0.52
9d2ed380fb4df95496de169869cd14fd	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
f105c1f1ef848967c9b55cf322689960	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.95
b00e07d6b8187130e2bb81c6e64ea65f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.95
0c1103700b1a2839ce3cdf066c8fe7e1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.98	Serratia	0.98
2114054b71f7f909816da92b410ebadf	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
b63862b07191c1abc21165dbe0e090b8	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
835b76d556df5b6cc5c28890e9225b09	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.96	Bacillus	0.96
7e77f7137c4b085e4be01d93c8fced55	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
9641528a1ca7d50ee22bbf8c8839db3d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.53
8c36b21b64985c5b79f161ad408f2598	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.55
c09c89e56eccec1fb660d106074ce64d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.96	Serratia	0.96
72ba66bc48a8a9f953a7bf8ac32b987d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
39e7ff972d32ce6e7f9c818b3ca6f90a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
168a885f8dc29567e57ca92e2a4ff2bd	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
ad08c14f0725fcbdf2a291b7697c3f8c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
308ffffa24e7a28e9fa3f8f01f6e1d14	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.97	Pantoea	0.97
7ee501036a4af7d584f2e290d675c3bd	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
fd549dc0060fcc567d7246d758521ecb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.43
4c7c16e038339c936247fdca01721a66	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
32882ff9119faa7e2dc9adb0f605247d	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Sphingomonadales	1	Sphingomonadaceae	1	Blastomonas	1
330e59c40b201e9cbe8a1e8a59a54833	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.92
b57c80553624d1ae1eb9ba005ab8f16b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
44fee7b343eae76875269feeb1a5e769	Bacteria	1	Actinomycetota	1	Actinobacteria	1	Micrococcales	1	Micrococcaceae	1	Kocuria	1
8d6699245ee95f29ccd94d1fcfc2d0a8	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
ca8c77f56c0082d7ac34a217503036e7	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
0136afeb11d6965fde6a88491754ab26	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
05bdbc62e87edc30b811d46e7ac51ca0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.89
29a9438088498a0209eabfbc30f80ff2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.8
5f3474a304f343a956608e0db26a22e9	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.88	Enterococcaceae	0.73	Enterococcus	0.66
60b6274475722619f019b90a1228b1a1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.95
5341c4f3f1fc878e675e45d2feb2aaef	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
4debbec77223d113152a03a4dd3fb12f	Bacteria	1	Actinomycetota	1	Actinobacteria	1	Micrococcales	1	Microbacteriaceae	1	Microbacterium	1
a5b30eb6da1ab6c0f6ceb71bdfdc9b53	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.96
c3f25291347f98872402cc86c25249c1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
e26286e6c142033ddc054d1f444dd2eb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Salmonella	0.58
7ba18f60190cc334cb31e707b0df1074	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.94	Bacillaceae	0.94	Bacillus	0.94
2f73b83ec9a45072f775b63f70b496fb	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.98	Bacillus	0.98
165b972135516f76a9530c724f03ef82	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
01b57f447b2008d2f4a645e63a4ec8b4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.73
5716fc2ae33a19e70288b7965bd0e6da	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.93
0f92a8864b7304fd63bf7820cd1bf2d7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
51af0e2a2e19510b9fd47ab3bd22f345	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.94	Pantoea	0.93
ba18a41e5d3e08f9a38767647e0e9c79	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.8	Serratia	0.8
a60c77245a91fbe08aec7006e227c4e1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.75	Enterobacter	0.61
a8c77be19667bc4c1188781f3265e879	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
6db2aa41f13dc49b3e72c34c8894c10c	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
f8104d3382cc0b9d19ee61811ae6d03b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.35
7c78603ab88d1bba0c6cb14df2ef47cb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Moraxellaceae	1	Acinetobacter	1
8f8ba60ab4bac482e9227393ce678748	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Halopseudomonas	0.45
f6abc95fc700ec9fa5262697aaed591a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
bdd170d0d0076eb1857c2879a793d824	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Stenotrophomonas	1
04465995f89676c41e1a0d61148b97a5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.78	Serratia	0.78
6f15899a3cdff0dd05c0fd8d7617818a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
5648a916a8ee8fff2989bfea021a8832	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.92
0fdbb7c8db136b1cc531d8b5c8ef7aa9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
edbc7c96c6bbe2c7ebec174d79b08f9a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
f996fcad20f8f6da99e0784d804f490c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
8c811f81f288d536e37764839476c508	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
f7178235a6629b43f8d125e9dcfbcb0a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
14dd5c60a105f6ada81e9cbd7c150471	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.92
bd829e95270d556b896cd7c24cca2202	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.73	Bacillaceae	0.73	Bacillus	0.59
c0af427f20c1260e8c229a46cc62bcd2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c5da71e8948e2d3de36335841aa49fdc	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Comamonadaceae	1	Comamonas	1
04a6b34db097247de94c82cbe92f7479	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	0.9
2d244563f9bf56ab091716d895dc0263	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Leclercia	0.37
e073a867a9161c654408ec4665e42617	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.68
bd51dbb77dc21c08b60794bcc8afbbe8	Bacteria	0.71	Pseudomonadota	0.33	Gammaproteobacteria	0.3	Gammaproteobacteria_incertae_sedis	0.29	Candidatus Carsonella	0.29		
a412da2b172a33a1d8128b957839296a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.67
d8fec02f2a6bfffa6b73ce2ca380b9a2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.99	Pantoea	0.99
44de503f2a5301775b026cb0f73a815e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
6229a7a012bbccdb0b95d780bf1a6063	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
42d3ca34b63cef84860a7d63400bb8db	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
faba49bb00343eba30562bc5c451e7fe	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.72	Carnobacteriaceae	0.59	Isobaculum	0.43
fcbf7b0e759fa69b635d00f8a942656d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
4f3dbc1341ef564f09f553fa85c57651	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.67	Enterobacter	0.49
e1d26abb10f13b2d575f3a7fa96b334f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.89
b7e06709b51985162876c905f97be0e8	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c45b7a52c0adf3bf804cbae1fdab4d7d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.82
b548f3c400b95084e32a6eb8f73ca144	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Caryophanaceae	1	Lysinibacillus	1
650671a0eacda77e6102bf1bb0126010	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
6e7d5282850f3e52bbb05b9cce3ba42e	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
8530ff7611924c0258f69893298d8a61	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
f20b8abae62b254138791cc36be3a4b6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
d2e3bc9732183b6faffa1190bfaa6951	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.87
fb062134c1a9b19b1a651bc215d0f135	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.86	Pantoea	0.86
8fadebede3dec3302d1785dd76d71da7	Bacteria	1	Bacillota	0.84	Bacilli	0.84	Caryophanales	0.84	Bacillaceae	0.84	Mangrovibacillus	0.29
f4038d177cffcbcb2041ada5499cb0df	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
76545f72f43f9a89a3325be8bf1ad937	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.96	Enterobacter	0.95
e9a00b3ca84e481854b2e59c3eaf8797	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
5f2a3da178b60d008633daaa2fe6d535	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c59b4fa81057b20b6098241799cccdc7	Bacteria	1	Actinomycetota	1	Actinobacteria	1	Micrococcales	1	Microbacteriaceae	1	Leucobacter	1
e0c0e57ccbddb2b4fded3e3ccb452997	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
b956eedf5a795b159bc19cd70bb26eef	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
b0af4489e2886a5d15453bd02a4dfadc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.64
4c6f0e437380912237791694e36b2cee	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.87	Providencia	0.86
dfce30766c18538b414320e58848144e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
d8bd14b49fb739247eaa582c968d3d56	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
89f07f7228d3d6f4e337d1c944dd0275	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.97
cf71185d13733beb018ed9da60d11298	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
56dc60d290f2e3c70eff2cccb1522220	Bacteria	1	Planctomycetota	1	Planctomycetia	1	Isosphaerales	1	Isosphaeraceae	1	Aquisphaera	0.87
c559b2ff20c4aea7c9e6e7ea4e4d1356	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
661e01133ab8eb3f9c871ce75f0c316e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	1
6c085c4e8fbd6124c9b9110542188d24	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.55	Bacillaceae	0.55	Mangrovibacillus	0.17
77bdc300357647bdec2abb73c1344fc7	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
10fc716fdab75cbd066ab749a56c93f6	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Enterococcaceae	1	Enterococcus	1
22174003b0f2540bc5f4bdffb1ed244e	Bacteria	1	Acidobacteriota	1	Blastocatellia	1	Blastocatellales	1	Blastocatellaceae	1	Blastocatella	0.99
87ea9b46578331ff2d4238fad811a739	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.93	Pantoea	0.92
dcfdc0d33e7af72c8e1988a858429e21	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
b7bc67e3944ec90dd5f66977e15937cc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.99	Serratia	0.99
82aef4400563b2570b76f97e49bb7156	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Salmonella	0.48
40e84898cf2598e6527757ec1605d1a5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.32
f8a91105667efe7c943cf6ab64694384	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.99
04d1df51b3dd2f3da2ccf34345e174ff	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
7687b99405a2c6afdd7e7671e49f3c32	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.81	Bacillus	0.8
f5c0e0fa8f52c21e33560cb52b58ce1d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.64	Pseudomonadaceae	0.64	Azomonas	0.33
7d5a8c1eb0cb64db6d2b8f9c7914db42	Bacteria	1	Bacillota	0.8	Bacilli	0.8	Caryophanales	0.8	Bacillaceae	0.8	Mangrovibacillus	0.38
7b2098f20ffa5e41c50fc19a4d2b203e	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Oxalobacteraceae	1	Massilia	1
0b09a49e0c05f81220579cfdf72878d5	Bacteria	1	Bacteroidota	1	Saprospiria	0.84	Saprospirales	0.84	Lewinellaceae	0.61	Portibacter	0.34
555cd4248e133c9c6861300a95e6b788	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
b5911cde6f663c7b78f71187fd103207	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.65	Escherichia/Shigella	0.64
186ea59486e479b57a75d0a585735403	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.93	Klebsiella	0.93
0b5a22b16244903f09134bf6f4ca697c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.8
d918cc4a6dcde1a838aa34cae8fd3622	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c24dfb10bb9e3ba7565543e4682b618c	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
e9eb1b14a7a0e5e779235ebc0980b64c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.84	Providencia	0.84
015e2e64f82112467fc55c4b8dcba6c7	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
9f11bc956ee954b61e2efbd03f0d3bc8	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Paenibacillaceae	1	Paenibacillus	1
592d1bb42b61452c1c434bc48c2b470f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.94	Pantoea	0.94
957fa9af3ecf45ca9e3fa4d54daddfcb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c01455025709392f542d66176dde2e91	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
aee9933b601c70c66692dda1c521d23b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Leclercia	0.26
9c387ca150aab14261d1ab8078f720b9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Citrobacter	0.71
6807257adb298f18a2fe820e09c7e6ce	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Oxalobacteraceae	1	Massilia	1
5b5ba5e63e729f8bc8959081b8add225	Bacteria	1	Pseudomonadota	1	Deltaproteobacteria	1	Bdellovibrionales	1	Bdellovibrionaceae	1	Bdellovibrio	0.68
8dd1c3ae9d90597221380c7b7bb6eeca	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
25a2aaeec48677808d411f2e179d19a1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.88	Pseudomonadaceae	0.88	Azomonas	0.68
3fed0c26951fefe2b39af2f2f6026509	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Priestia	1
d84b7b253b03de369ffbe73b8a89c6d9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.82	Pantoea	0.72
f36b098771844626dee30ae8427cfdec	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
14edae4943b056b5d94ae598c52101f6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.88	Enterobacter	0.8
3b257e7bf11ad3761efbc25b8b84aa24	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.72
19e31414ceaca4259ace2e4c4e8779fc	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
d19f036f5aea3e5411c0c4fb9d15c3c3	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
21d37513701bd387aaa313f13ccff490	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.96	Providencia	0.96
46ced9b8b6ab2d4b23a304e6e6ef5f2c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	0.61	Enterobacteriaceae	0.59	Scandinavium	0.51
cf89ea865b0de9a4b25dadb99f0dc8e0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.96
931e1e630428be8289661250f5fb1dea	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
20a3229f4216773bf85185a87cf37ea5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
fa18d4cc35d8d5c29883f345d5ba096a	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Margalitia	0.38
bed52112820a78f8f96e9911cc0a3107	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
427ea28e397e92e647c00327132ac0ab	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Hyphomicrobiales	1	Rhizobiaceae	1	Agrobacterium	1
5a99ca2afdf26a140d771ab3d91a8af4	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Sphingomonadales	1	Sphingomonadaceae	1	Rhizorhabdus	0.72
b4ad212994b4e9e9da9ecb4963d90cd9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.94
4da1cdd3ee6b017afb34fe4cb7ef16bb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.89	Pseudomonadaceae	0.89	Azomonas	0.74
001ca44b059c911c0c0433016442ed50	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
